Observation_ID,AOU_Code,AcceptedTSN,Admin_Unit_Code,Common_Name,Date,Distance,Disturbance,End_Time,Flyover_Observed,Humidity,ID_Method,Initial_Three_Min_Cnt,Interval_Length,Location_Type,Observer,PIF_Watchlist_Status,Plot_Name,Previously_Obs,Regional_Stewardship_Status,Scientific_Name,Sex,Site_Name,Sky,Start_Time,Sub_Unit_Code,Temperature,Visit,Wind,Year,Taxon_Code,Month,Month_Name,Season,Observation_Duration_Min,Time_Of_Day
65,BHCO,179112.0,ANTI,Brown-headed Cowbird,2018-05-23,<= 50 Meters,Moderate effect on count,09:36:00,False,62.9000015258789,Visualization,False,5 - 7.5 min,Forest,Elizabeth Oswald,False,ANTI-0052,False,False,Molothrus ater,Male,ANTI 1,Partly Cloudy,09:26:00,,27.5,1,Light air movement (1-3 mph) smoke drifts,2018,94215.0,5,May,Spring,10.0,Morning (8-10am)
66,CEDW,178532.0,ANTI,Cedar Waxwing,2018-05-23,<= 50 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Singing,True,0-2.5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,False,Bombycilla cedrorum,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,88296.0,5,May,Spring,10.0,Late Morning (10am-12pm)
67,CARW,178581.0,ANTI,Carolina Wren,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Singing,True,0-2.5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,False,Thryothorus ludovicianus,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,88350.0,5,May,Spring,10.0,Late Morning (10am-12pm)
68,CACH,554383.0,ANTI,Carolina Chickadee,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Singing,False,5 - 7.5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,True,Poecile carolinensis,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,265876.0,5,May,Spring,10.0,Late Morning (10am-12pm)
69,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-05-23,<= 50 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Calling,True,0-2.5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,False,Baeolophus bicolor,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,266957.0,5,May,Spring,10.0,Late Morning (10am-12pm)
70,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Singing,True,0-2.5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,False,Cardinalis cardinalis,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,94228.0,5,May,Spring,10.0,Late Morning (10am-12pm)
71,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Calling,True,0-2.5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,False,Melanerpes carolinus,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,84865.0,5,May,Spring,10.0,Late Morning (10am-12pm)
72,REVI,179021.0,ANTI,Red-eyed Vireo,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Singing,False,2.5 - 5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,False,Vireo olivaceus,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,93587.0,5,May,Spring,10.0,Late Morning (10am-12pm)
73,EABL,179801.0,ANTI,Eastern Bluebird,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Calling,True,0-2.5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,False,Sialia sialis,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,87184.0,5,May,Spring,10.0,Late Morning (10am-12pm)
74,UNCH,553526.0,ANTI,Unidentified Chickadee,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,61.2000007629395,Calling,False,5 - 7.5 min,Forest,Elizabeth Oswald,False,ANTI-0072,False,False,Poecile,Undetermined,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018,263793.0,5,May,Spring,10.0,Late Morning (10am-12pm)
75,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,True,0-2.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Baeolophus bicolor,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,266957.0,5,May,Spring,10.0,Early Morning (before 8am)
76,ACFL,178339.0,ANTI,Acadian Flycatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,True,0-2.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,True,Empidonax virescens,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,85824.0,5,May,Spring,10.0,Early Morning (before 8am)
77,ACFL,178339.0,ANTI,Acadian Flycatcher,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,True,0-2.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,True,Empidonax virescens,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,85824.0,5,May,Spring,10.0,Early Morning (before 8am)
78,AMGO,179236.0,ANTI,American Goldfinch,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,False,5 - 7.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Spinus tristis,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,95300.0,5,May,Spring,10.0,Early Morning (before 8am)
79,BGGN,179853.0,ANTI,Blue-gray Gnatcatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Calling,False,2.5 - 5 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Polioptila caerulea,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,88038.0,5,May,Spring,10.0,Early Morning (before 8am)
80,BHCO,179112.0,ANTI,Brown-headed Cowbird,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Calling,False,5 - 7.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Molothrus ater,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,94215.0,5,May,Spring,10.0,Early Morning (before 8am)
81,CARW,178581.0,ANTI,Carolina Wren,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,False,2.5 - 5 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Thryothorus ludovicianus,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,88350.0,5,May,Spring,10.0,Early Morning (before 8am)
82,EAWP,178359.0,ANTI,Eastern Wood-Pewee,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,True,0-2.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,True,Contopus virens,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,85846.0,5,May,Spring,10.0,Early Morning (before 8am)
83,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,False,2.5 - 5 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Baeolophus bicolor,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,266957.0,5,May,Spring,10.0,Early Morning (before 8am)
84,HAWO,178262.0,ANTI,Hairy Woodpecker,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Calling,False,7.5 - 10 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Picoides villosus,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,85739.0,5,May,Spring,10.0,Early Morning (before 8am)
85,INBU,179150.0,ANTI,Indigo Bunting,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,False,5 - 7.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,True,Passerina cyanea,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,94257.0,5,May,Spring,10.0,Early Morning (before 8am)
86,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,True,0-2.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Cardinalis cardinalis,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Early Morning (before 8am)
87,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Calling,False,7.5 - 10 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Melanerpes carolinus,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,84865.0,5,May,Spring,10.0,Early Morning (before 8am)
88,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Calling,False,7.5 - 10 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Melanerpes carolinus,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,84865.0,5,May,Spring,10.0,Early Morning (before 8am)
89,REVI,179021.0,ANTI,Red-eyed Vireo,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,False,5 - 7.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,False,Vireo olivaceus,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,93587.0,5,May,Spring,10.0,Early Morning (before 8am)
90,YTVI,179009.0,ANTI,Yellow-throated Vireo,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,False,7.5 - 10 min,Forest,Kimberly Serno,False,ANTI-0092,False,True,Vireo flavifrons,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,93573.0,5,May,Spring,10.0,Early Morning (before 8am)
91,EAWP,178359.0,ANTI,Eastern Wood-Pewee,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,87.4000015258789,Singing,True,0-2.5 min,Forest,Kimberly Serno,False,ANTI-0092,False,True,Contopus virens,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018,85846.0,5,May,Spring,10.0,Early Morning (before 8am)
92,CARW,178581.0,ANTI,Carolina Wren,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,False,7.5 - 10 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Thryothorus ludovicianus,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,88350.0,5,May,Spring,10.0,Morning (8-10am)
93,SOSP,179492.0,ANTI,Song Sparrow,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,False,2.5 - 5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Melospiza melodia,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,85643.0,5,May,Spring,10.0,Morning (8-10am)
94,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Calling,False,7.5 - 10 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Melanerpes carolinus,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,84865.0,5,May,Spring,10.0,Morning (8-10am)
95,NOCA,179124.0,ANTI,Northern Cardinal,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Calling,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Cardinalis cardinalis,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,94228.0,5,May,Spring,10.0,Morning (8-10am)
96,MODO,177125.0,ANTI,Mourning Dove,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Zenaida macroura,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,82737.0,5,May,Spring,10.0,Morning (8-10am)
97,INBU,179150.0,ANTI,Indigo Bunting,2018-05-24,50 - 100 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,True,Passerina cyanea,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,94257.0,5,May,Spring,10.0,Morning (8-10am)
98,GRSP,179333.0,ANTI,Grasshopper Sparrow,2018-05-24,50 - 100 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Ammodramus savannarum,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,83867.0,5,May,Spring,10.0,Morning (8-10am)
99,FISP,179443.0,ANTI,Field Sparrow,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,True,Spizella pusilla,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,84790.0,5,May,Spring,10.0,Morning (8-10am)
100,CHSP,179435.0,ANTI,Chipping Sparrow,2018-05-24,50 - 100 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Spizella passerina,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,84781.0,5,May,Spring,10.0,Morning (8-10am)
101,CACH,554383.0,ANTI,Carolina Chickadee,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,False,5 - 7.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,True,Poecile carolinensis,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,265876.0,5,May,Spring,10.0,Morning (8-10am)
102,BHCO,179112.0,ANTI,Brown-headed Cowbird,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,False,5 - 7.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Molothrus ater,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,94215.0,5,May,Spring,10.0,Morning (8-10am)
103,BGGN,179853.0,ANTI,Blue-gray Gnatcatcher,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Calling,False,2.5 - 5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Polioptila caerulea,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,88038.0,5,May,Spring,10.0,Morning (8-10am)
104,BARS,178448.0,ANTI,Barn Swallow,2018-05-24,Not Recorded,No effect on count,08:44:00,True,52.9000015258789,Visualization,False,5 - 7.5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Hirundo rustica,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,87409.0,5,May,Spring,10.0,Morning (8-10am)
105,AMGO,179236.0,ANTI,American Goldfinch,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,False,2.5 - 5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Spinus tristis,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,95300.0,5,May,Spring,10.0,Morning (8-10am)
106,CHSP,179435.0,ANTI,Chipping Sparrow,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,52.9000015258789,Singing,False,2.5 - 5 min,Forest,Brian Swimelar,False,ANTI-0190,False,False,Spizella passerina,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,84781.0,5,May,Spring,10.0,Morning (8-10am)
107,ACFL,178339.0,ANTI,Acadian Flycatcher,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0194,False,True,Empidonax virescens,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,85824.0,5,May,Spring,10.0,Early Morning (before 8am)
108,ACFL,178339.0,ANTI,Acadian Flycatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Singing,False,7.5 - 10 min,Forest,Brian Swimelar,False,ANTI-0194,False,True,Empidonax virescens,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,85824.0,5,May,Spring,10.0,Early Morning (before 8am)
109,AMGO,179236.0,ANTI,American Goldfinch,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Singing,False,5 - 7.5 min,Forest,Brian Swimelar,False,ANTI-0194,False,False,Spinus tristis,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,95300.0,5,May,Spring,10.0,Early Morning (before 8am)
110,BGGN,179853.0,ANTI,Blue-gray Gnatcatcher,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Calling,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0194,False,False,Polioptila caerulea,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,88038.0,5,May,Spring,10.0,Early Morning (before 8am)
111,BGGN,179853.0,ANTI,Blue-gray Gnatcatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Calling,False,2.5 - 5 min,Forest,Brian Swimelar,False,ANTI-0194,False,False,Polioptila caerulea,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,88038.0,5,May,Spring,10.0,Early Morning (before 8am)
112,CHSP,179435.0,ANTI,Chipping Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0194,False,False,Spizella passerina,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,84781.0,5,May,Spring,10.0,Early Morning (before 8am)
113,ETTI,554138.0,ANTI,Eastern Tufted Titmouse,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0194,False,False,Baeolophus bicolor,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,266957.0,5,May,Spring,10.0,Early Morning (before 8am)
114,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Calling,False,5 - 7.5 min,Forest,Brian Swimelar,False,ANTI-0194,False,False,Melanerpes carolinus,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,84865.0,5,May,Spring,10.0,Early Morning (before 8am)
115,ACFL,178339.0,ANTI,Acadian Flycatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Singing,False,2.5 - 5 min,Forest,Brian Swimelar,False,ANTI-0194,False,True,Empidonax virescens,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,85824.0,5,May,Spring,10.0,Early Morning (before 8am)
116,PIWO,178166.0,ANTI,Pileated Woodpecker,2018-05-24,<= 50 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Visualization,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0194,False,False,Dryocopus pileatus,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,84833.0,5,May,Spring,10.0,Early Morning (before 8am)
117,AMCR,179731.0,ANTI,American Crow,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,57.9000015258789,Calling,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0194,False,False,Corvus brachyrhynchos,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018,87106.0,5,May,Spring,10.0,Early Morning (before 8am)
118,INBU,179150.0,ANTI,Indigo Bunting,2018-05-24,50 - 100 Meters,No effect on count,10:03:00,False,68.5999984741211,Singing,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0200,False,True,Passerina cyanea,Undetermined,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018,94257.0,5,May,Spring,10.0,Morning (8-10am)
119,PIWO,178166.0,ANTI,Pileated Woodpecker,2018-05-24,50 - 100 Meters,No effect on count,10:03:00,False,68.5999984741211,Calling,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0200,False,False,Dryocopus pileatus,Undetermined,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018,84833.0,5,May,Spring,10.0,Morning (8-10am)
120,PIWO,178166.0,ANTI,Pileated Woodpecker,2018-05-24,<= 50 Meters,No effect on count,10:03:00,False,68.5999984741211,Visualization,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0200,False,False,Dryocopus pileatus,Undetermined,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018,84833.0,5,May,Spring,10.0,Morning (8-10am)
121,RBWO,178195.0,ANTI,Red-bellied Woodpecker,2018-05-24,<= 50 Meters,No effect on count,10:03:00,False,68.5999984741211,Calling,True,0-2.5 min,Forest,Brian Swimelar,False,ANTI-0200,False,False,Melanerpes carolinus,Undetermined,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018,84865.0,5,May,Spring,10.0,Morning (8-10am)
